,USU09513JJ95,US38141GXJ83,US44891CBB81,US20826FAU03,US20825CAW47,US30231GBD34,US30231GBH48,US55608RBJ86,US89115A2A98,US86562MAC47,US06051GFX25,US46625HQW33,US6174468C63,US912828ZP81,US91282CER88,US91282CEU18,US91911TAP84,US00287YAQ26,US09062XAF06,US91282CFE66,US84265VAH87,US00724PAC32,US03522AAG58,US74432QCH65,US375558AW38,US037833AS94,BMO.TO,BRL=X,CAD=X,CHF=X,CM.TO,ESPO,EUR=X,GBP=X,IGSB,IYF,JXI,RIGS,RY.TO,SPY,SPY230120P00370000,SPY230120P00380000,SPY230217P00360000,SPY230217P00365000,SPY230317C00410000,SPY230317C00415000,SPY230317P00350000,SPY230317P00360000,SPY230317P00370000,SPY230317P00380000,SPY230616C00430000,VALE
2022-11-03,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,124.47000122070312,5.142600059509277,1.3715200424194336,1.0032800436019897,60.05288314819336,39.33183670043945,1.0189100503921509,0.8784000277519226,48.70673751831055,73.70828247070312,55.34003448486328,22.133407592773438,125.43000030517578,369.3141174316406,15.600000381469727,20.59000015258789,14.039999961853027,15.029999732971191,7.650000095367432,6.320000171661377,12.84000015258789,16.18000030517578,20.139999389648438,24.850000381469727,8.800000190734863,13.064764976501465
2022-11-04,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,126.87000274658203,5.1149001121521,1.3742400407791138,1.0134199857711792,61.48059844970703,40.26335906982422,1.0256799459457397,0.8951600193977356,48.876346588134766,75.10088348388672,56.06767654418945,22.17330551147461,127.31999969482422,374.62969970703125,13.420000076293945,17.700000762939453,12.119999885559082,14.020000457763672,8.75,7.679999828338623,11.319999694824219,14.25,17.75,22.31999969482422,8.699999809265137,14.340349197387695
2022-11-07,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,127.77999877929688,5.078132152557373,1.3512500524520874,0.9967399835586548,61.5101432800293,40.610198974609375,1.0071699619293213,0.8824899792671204,48.80650329589844,75.80712890625,55.32036590576172,22.203229904174805,128.2100067138672,378.2132568359375,11.539999961853027,15.739999771118164,10.699999809265137,12.300000190734863,10.050000190734863,8.430000305175781,10.180000305175781,12.960000038146973,16.459999084472656,20.290000915527344,10.260000228881836,13.852039337158203
2022-11-08,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,128.55999755859375,5.153326988220215,1.3493499755859375,0.9888799786567688,61.4510612487793,40.24353790283203,0.9981399774551392,0.8682100176811218,48.89629364013672,76.13538360595703,55.88085174560547,22.292999267578125,128.7100067138672,380.2538757324219,11.489999771118164,15.300000190734863,10.489999771118164,12.229999542236328,11.550000190734863,9.0,10.220000267028809,12.699999809265137,15.930000305175781,19.799999237060547,10.8100004196167,14.370244979858398
2022-11-09,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,126.7300033569336,5.14300012588501,1.341539978981018,0.9844499826431274,60.742122650146484,38.578697204589844,0.9919800162315369,0.8655999898910522,48.92622756958008,74.77262115478516,55.458030700683594,22.190000534057617,127.87000274658203,372.41986083984375,14.010000228881836,18.649999618530273,12.880000114440918,14.59000015258789,8.670000076293945,6.96999979019165,12.010000228881836,15.130000114440918,19.139999389648438,23.15999984741211,9.470000267028809,14.021452903747559
2022-11-10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131.4199981689453,5.185200214385986,1.3526500463485718,0.9835000038146973,62.95755386352539,41.5615348815918,0.9980499744415283,0.8796499967575073,49.49490737915039,78.6917953491211,58.270263671875,22.559999465942383,130.88999938964844,392.8858642578125,7.190000057220459,9.930000305175781,7.190000057220459,8.380000114440918,16.139999389648438,14.0,7.489999771118164,9.420000076293945,11.770000457763672,14.729999542236328,15.5,13.802212715148926
2022-11-11,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,132.8300018310547,5.341579914093018,1.333150029182434,0.9649099707603455,63.75510787963867,43.52366638183594,0.9811400175094604,0.8550199866294861,49.52483367919922,79.30852508544922,57.81794738769531,22.5,131.67999267578125,396.68841552734375,6.139999866485596,8.460000038146973,6.550000190734863,7.53000020980835,17.229999542236328,14.75,6.820000171661377,8.619999885559082,10.800000190734863,13.430000305175781,16.90999984741211,15.39669132232666
2022-11-14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,132.16000366210938,5.279058933258057,1.3253999948501587,0.9440500140190125,63.24310302734375,43.01826858520508,0.9681900143623352,0.8475199937820435,49.44502258300781,77.91592407226562,57.27713394165039,22.469999313354492,131.66000366210938,393.31390380859375,6.400000095367432,8.960000038146973,6.929999828338623,8.0600004196167,15.399999618530273,13.949999809265137,7.079999923706055,8.90999984741211,11.319999694824219,14.15999984741211,15.25,15.655794143676758
2022-11-15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,132.3000030517578,5.331200122833252,1.3324700593948364,0.9431999921798706,62.19938278198242,44.93085479736328,0.9690600037574768,0.8508830070495605,49.604652404785156,78.19444274902344,57.73928451538086,22.65999984741211,131.77999877929688,396.6684875488281,6.210000038146973,8.5,6.510000228881836,7.550000190734863,17.09000015258789,14.680000305175781,6.849999904632568,8.569999694824219,10.670000076293945,13.350000381469727,16.3799991607666,15.755449295043945
2022-11-16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131.74000549316406,5.331699848175049,1.3273500204086304,0.9429100155830383,62.30769348144531,44.009246826171875,0.9654499888420105,0.8417199850082397,49.67448806762695,77.67718505859375,58.211265563964844,22.610000610351562,131.52000427246094,393.64239501953125,6.119999885559082,8.600000381469727,6.539999961853027,7.639999866485596,15.260000228881836,13.260000228881836,7.010000228881836,8.699999809265137,11.100000381469727,13.960000038146973,14.800000190734863,15.167485237121582
2022-11-17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131.22999572753906,5.39900016784668,1.333549976348877,0.944379985332489,62.13045883178711,43.860599517822266,0.9620000123977661,0.8392599821090698,49.56474304199219,77.22956848144531,57.38529586791992,22.65999984741211,132.32000732421875,392.4378967285156,6.28000020980835,8.949999809265137,6.670000076293945,7.789999961853027,14.0,11.649999618530273,7.019999980926514,8.850000381469727,11.25,14.170000076293945,13.800000190734863,15.277105331420898
2022-11-18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,132.27000427246094,5.422100067138672,1.3321399688720703,0.9526799917221069,62.58339309692383,43.375022888183594,0.9650899767875671,0.8431599736213684,49.55476379394531,77.77666473388672,58.44725799560547,22.549999237060547,132.6999969482422,394.2197265625,5.800000190734863,8.1899995803833,6.170000076293945,7.099999904632568,14.84000015258789,12.0,6.5,8.4399995803833,10.569999694824219,13.520000457763672,14.65999984741211,15.0180025100708
2022-11-21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131.08999633789062,5.38129997253418,1.337689995765686,0.9533299803733826,62.98709487915039,42.364227294921875,0.9679700136184692,0.8413000106811523,49.534812927246094,78.05518341064453,58.584922790527344,22.56999969482422,132.9499969482422,392.78631591796875,5.389999866485596,7.860000133514404,5.929999828338623,6.889999866485596,13.760000228881836,11.359999656677246,6.420000076293945,8.109999656677246,10.470000267028809,13.270000457763672,13.619999885559082,14.988105773925781
2022-11-22,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131.99000549316406,5.318600177764893,1.3446300029754639,0.9584299921989441,63.30217742919922,42.67142868041992,0.9760199785232544,0.8454800248146057,49.58469772338867,78.80121612548828,59.09623336791992,22.65999984741211,134.8300018310547,398.0720520019531,4.139999866485596,6.139999866485596,4.809999942779541,5.639999866485596,15.5,13.109999656677246,5.260000228881836,6.869999885559082,8.829999923706055,11.34000015258789,15.050000190734863,14.838624000549316
2022-11-23,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,132.72000122070312,5.357699871063232,1.3362499475479126,0.9510899782180786,63.74525833129883,43.64258575439453,0.9698299765586853,0.840719997882843,49.72437286376953,79.12947845458984,59.71571350097656,22.799999237060547,134.69000244140625,400.5805358886719,3.5799999237060547,5.28000020980835,4.360000133514404,5.150000095367432,16.329999923706055,13.770000457763672,4.940000057220459,6.349999904632568,8.15999984741211,10.460000038146973,15.699999809265137,15.067830085754395
2022-11-24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,132.3699951171875,5.35830020904541,1.3343600034713745,0.9406999945640564,63.66649627685547,,0.9600399732589722,0.8282600045204163,,,,,134.7899932861328,,,,,,,,,,,,,
2022-11-25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,132.1199951171875,5.320000171661377,1.3336600065231323,0.94336998462677,64.0997314453125,43.29574203491211,0.9607899785041809,0.8255299925804138,49.744327545166016,79.51741027832031,60.14836120605469,22.709999084472656,134.80999755859375,400.4909362792969,3.549999952316284,5.25,4.349999904632568,5.099999904632568,16.079999923706055,13.699999809265137,4.920000076293945,6.269999980926514,8.149999618530273,10.430000305175781,15.550000190734863,15.067830085754395
2022-11-28,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,130.02999877929688,5.4085001945495605,1.3409600257873535,0.947380006313324,63.37110137939453,43.047996520996094,0.9645500183105469,0.82955002784729,49.70441818237305,78.08502197265625,59.38138961791992,22.670000076293945,133.2100067138672,394.10028076171875,4.71999979019165,6.940000057220459,5.449999809265137,6.300000190734863,13.199999809265137,11.130000114440918,5.929999828338623,7.610000133514404,9.779999732971191,12.4399995803833,13.319999694824219,15.117657661437988
2022-11-29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,130.5399932861328,5.364699840545654,1.3489899635314941,0.9487900137901306,63.20371627807617,43.23628616333008,0.9666000008583069,0.8360999822616577,49.614627838134766,78.49285888671875,59.05690383911133,22.6200008392334,133.77000427246094,393.42340087890625,4.650000095367432,6.960000038146973,5.320000171661377,6.289999961853027,12.850000381469727,10.579999923706055,5.760000228881836,7.599999904632568,9.8100004196167,12.4399995803833,12.600000381469727,16.034482955932617
2022-11-30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131.3800048828125,5.268199920654297,1.3583600521087646,0.9543099999427795,63.79449462890625,44.70293045043945,0.9685699939727783,0.8370400071144104,49.88399887084961,79.955078125,60.41385269165039,22.75,133.77999877929688,405.81646728515625,2.569999933242798,3.930000066757202,3.450000047683716,4.110000133514404,18.149999618530273,16.0,4.110000133514404,5.349999904632568,6.949999809265137,8.979999542236328,17.860000610351562,16.443069458007812
2022-12-01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,133.0,5.181589126586914,1.3411999940872192,0.943880021572113,58.891014099121094,45.38670349121094,0.9592000246047974,0.8279860019683838,50.060001373291016,79.47762298583984,60.61051559448242,22.84000015258789,134.6699981689453,405.5178527832031,2.440000057220459,3.7899999618530273,3.3399999141693115,3.940000057220459,18.149999618530273,15.460000038146973,4.019999980926514,5.230000019073486,6.860000133514404,8.920000076293945,17.270000457763672,16.582584381103516
2022-12-02,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,134.3800048828125,5.183599948883057,1.3435499668121338,0.9363899827003479,58.47746658325195,45.584896087646484,0.9498100280761719,0.8157100081443787,50.08000183105469,79.13941955566406,60.33518981933594,22.899999618530273,134.2100067138672,405.0500183105469,2.259999990463257,3.569999933242798,3.140000104904175,3.809999942779541,17.399999618530273,15.25,3.869999885559082,5.090000152587891,6.679999828338623,8.720000267028809,16.399999618530273,16.662309646606445
2022-12-05,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,133.00999450683594,5.2179999351501465,1.3444000482559204,0.9364500045776367,57.916221618652344,44.77229690551758,0.948390007019043,0.8131899833679199,49.88999938964844,76.94110107421875,60.128700256347656,22.770000457763672,133.67999267578125,397.7634582519531,3.180000066757202,5.010000228881836,4.019999980926514,4.789999961853027,13.84000015258789,11.119999885559082,4.679999828338623,6.170000076293945,8.079999923706055,10.520000457763672,13.390000343322754,16.40320587158203
2022-12-06,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,129.11000061035156,5.28000020980835,1.3588000535964966,0.942300021648407,57.9654541015625,44.0191535949707,0.9526600241661072,0.8201799988746643,49.93000030517578,76.3343276977539,60.17786407470703,22.780000686645508,132.27999877929688,392.02978515625,4.389999866485596,6.710000038146973,5.03000020980835,6.03000020980835,11.4399995803833,9.329999923706055,5.559999942779541,7.400000095367432,9.779999732971191,12.489999771118164,11.279999732971191,16.702171325683594
2022-12-07,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,128.5399932861328,5.234000205993652,1.3649400472640991,0.9420300126075745,58.05406951904297,43.97951889038086,0.9552000164985657,0.8241980075836182,50.119998931884766,75.90660095214844,60.09919738769531,22.860000610351562,131.88999938964844,391.36285400390625,4.579999923706055,7.099999904632568,5.289999961853027,6.210000038146973,11.15999984741211,9.0600004196167,5.760000228881836,7.670000076293945,9.960000038146973,12.899999618530273,11.229999542236328,16.114206314086914
2022-12-08,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,125.72000122070312,5.203999996185303,1.36489999294281,0.9402700066566467,57.30575180053711,44.78220748901367,0.9511799812316895,0.8188400268554688,50.0099983215332,76.14533233642578,60.33518981933594,22.84000015258789,131.2899932861328,394.42877197265625,3.799999952316284,5.989999771118164,4.599999904632568,5.550000190734863,12.010000228881836,9.649999618530273,5.159999847412109,6.889999866485596,9.050000190734863,11.710000038146973,11.850000381469727,16.373310089111328
2022-12-09,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,126.16000366210938,5.224299907684326,1.3597700595855713,0.9358599781990051,57.62083435058594,44.82184600830078,0.9470000267028809,0.8172600269317627,50.02000045776367,75.78723907470703,60.17786407470703,22.780000686645508,130.91000366210938,391.4822998046875,4.28000020980835,6.710000038146973,5.090000152587891,5.909999847412109,11.0,9.890000343322754,5.659999847412109,7.519999980926514,9.84000015258789,12.789999961853027,11.930000305175781,16.88155174255371
2022-12-10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,
